"","score","text"
"969",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"970",0,"This week's massive comic haul. #comics #comicbooks #superman #monstress #previews https://t.co/9AfFt3PdXz"
"971",0,"#Superman #WonderWoman. #SuperWonder Tribute to Jim Lee.  A new 52 update. by Godstaff. https://t.co/bs2csFvrjG"
"972",0,"#superman #3dart #supermanshield #comicbooks #comicbooks #comiccon #comicbookart #comicart… https://t.co/PsA9nMOvgP"
"973",0,"#Superman #WonderWoman 31. https://t.co/OdqvxHZ6BD"
"974",1,"Square Enix Marvel Universe: Variant Play Arts Kai Thor Action Figure - https://t.co/QCbsREoSmY - #Superman https://t.co/42FcZEWIOb"
"975",0,"RT @SergioEES: Concept pictures for the #Superman suit in #BatmanvSuperman #BehindtheScenes #HenryCavill https://t.co/MGk1fxbhvN"
"976",1,"Watch #Snoopy, #Batman &amp; #Superman make fun of Dentastik now Plush #Toys Chaotic #Adventures https://t.co/DbPQTvh6v7"
"977",1,"Lex Luther is so goddamn cool <ed><U+00A0><U+00BD><ed><U+00B8><U+008E> he's so <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>...Slytherin <ed><U+00A0><U+00BD><ed><U+00B2><U+00A1><ed><U+00A0><U+00BD><ed><U+00B0><U+0089>#Superman #actioncomics https://t.co/Ef3NqPwrA8"
"978",0,"#superlex fight #godslayer in #Actioncomics 968. #dcrebirth #dccomics #drawing #lexluthor #superman #comicartist… https://t.co/dPsM0T7gLb"
"979",1,"Some thoughts about New Talent Showcase #1 https://t.co/fDWei1chsj #Superman #WonderWoman #HarleyQuinn #NCBD #DCComics #DCRebirth #Comics"
"980",0,"RT @chacho_alvarez: Geeks del mundo! El primo de #SuperGirlWarner ya llegó al DCU, miércoles 8 pm por @WarnerChannelLA #yalesdije #SUPERMAN…"
"981",0,"Geeks del mundo! El primo de #SuperGirlWarner ya llegó al DCU, miércoles 8 pm por @WarnerChannelLA #yalesdije… https://t.co/Wyd7X3jvRm"
"982",0,"RT @SergioEES: Concept pictures for the #Superman suit in #BatmanvSuperman #BehindtheScenes #HenryCavill https://t.co/MGk1fxbhvN"
"983",0,"RT @SergioEES: Concept pictures for the #Superman suit in #BatmanvSuperman #BehindtheScenes #HenryCavill https://t.co/MGk1fxbhvN"
"984",0,"RT @SergioEES: Concept pictures for the #Superman suit in #BatmanvSuperman #BehindtheScenes #HenryCavill https://t.co/MGk1fxbhvN"
"985",-1,"#SALE! BRAND NEW #DCComics #New52 #JusticeLeague #Chess Set! #Superman #Batman #Flash #WonderWoman #Joker #LexLuthor https://t.co/OLGx8RVLB8"
"986",0,"DCComics' #Superman: #LoisAndClark #1 Variant | 1st #JonKent #Superboy #DCRebirth #TonyDaniel #LoisLane #SuperSons https://t.co/9ri76T6FXT"
"987",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"988",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"989",2,"Muj hrdina/My hero #hero #superhero #superman #babyboy #boy #son https://t.co/5TfE2k7E72"
"990",0,"#gymflow #personaltraining inside the #IronFortress #superman #fitness #martialarts #gym #Astoria https://t.co/o93Cg9HDqh"
"991",0,"RT @loreladyblue: #WonderWoman #Batman #Superman 
#DC <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+008B> https://t.co/cDoopqaMRE"
"992",1,"This series is going to be FANTASTIC! #JusticeLeague #SuicideSquad #Batman #Superman #HarleyQuinn #Geek #Nerd… https://t.co/nPqx0QwM2g"
"993",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"994",0,"#WonderWoman #Batman #Superman 
#DC <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+008B> https://t.co/cDoopqaMRE"
"995",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"996",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"997",0,"RT @TheLastCanary: That time #BlackCanary took on #Superman for a certain someone ! #YesLaurelYesArrow #CanarysVengeance https://t.co/2kaQT…"
"998",0,"RT @TheLastCanary: That time #BlackCanary took on #Superman for a certain someone ! #YesLaurelYesArrow #CanarysVengeance https://t.co/2kaQT…"
"999",0,"RT @TheLastCanary: That time #BlackCanary took on #Superman for a certain someone ! #YesLaurelYesArrow #CanarysVengeance https://t.co/2kaQT…"
"1000",0,"That time #BlackCanary took on #Superman for a certain someone ! #YesLaurelYesArrow #CanarysVengeance https://t.co/2kaQTZIJlR"
