"","score","text"
"907",1,"How I see #BenAffleck and #HughJackman 
#Batman #Wolverine #DCU #Marvel #MCU #DC #BruceWayne #Logan #JLA #XMen https://t.co/Khs0LJM8Cg"
"908",1,"RT @FunkoDCLegion: RT &amp; follow @FunkoDCLegion for a chance to win a @HotTopic Exclusive 1957 Detective Comics Edition Dorbz Zebra #Batman h…"
"909",2,"RT @CultLegends: Tv #Villain #VincentPrice as The #Egghead in classic #Batman 1966...Was he #Amazing in this show ? More @HotLegends https:…"
"910",0,"@funnypilgrim guck mal...Musste einfach sein <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> cyberMonday ausbeute <ed><U+00A0><U+00BD><ed><U+00B8><U+008E> #batman https://t.co/XhGWb0XYdF"
"911",0,"RT @BarenghiM: #batman #drawing took me 6 hours 28 minutes speed drawing video: https://t.co/loyxzt6r4p https://t.co/DP09JaAyRa"
"912",0,"RT @badhopper: Now that I have a beer, it's officially vacation! #WackyWednesday @OakHighlands #Batman #vacation @zappafaye @Essau1969 @215…"
"913",0,"RT @UPROXX: The new #DoctorWho Christmas special poster really wants its superhero to be #Batman https://t.co/QoMRiSCazd https://t.co/jewAh…"
"914",1,"Finally, on the right place ! <ed><U+00A0><U+00BD><ed><U+00B5><U+00B0>Thanks babe ! #Clock #Batman #Arkham #BirthdayGift #Vinyl… https://t.co/HfsyL46EVS"
"915",0,"@cnnbrk @maggieNYT #buzzaldrin: happy to be evacuated from the South Pole, unhappy that his superhero secret identity has come out 
#batman"
"916",1,"RT @billkuchman: A quarter century after #Batman Returns, Billy Dee Williams finally gets the Two-Face role he was promised. https://t.co/3…"
"917",1,"DC Comics Batman Unlimited ROBIN &amp; Blaster Hawk Action Figure New (NIP/MIP) https://t.co/D4atMFREhn #batman"
"918",0,"The new #DoctorWho Christmas special poster really wants its superhero to be #Batman https://t.co/QvjFg29bDA https://t.co/4wLBq5cylU"
"919",0,"Oh Yeah

#batman #gotham #batmanfan https://t.co/YaKvF7na7j"
"920",1,"New in #batman #batgirl #black #gold #bestsuperhero #loveit #yaaasss <ed><U+00A0><U+00BD><ed><U+00B9><U+008C> https://t.co/BAQVTSWUCH"
"921",1,"I've never been excited about a puzzle before. #batman https://t.co/yP8V4g14hx"
"922",0,"RT @ETemelkuran: Bu ülkeyi, baska sey degil, çocuklarin ahi yikacak. #aladag #batman #ensar #pozanti"
"923",0,"RT @BarenghiM: #batman #drawing took me 6 hours 28 minutes speed drawing video: https://t.co/loyxzt6r4p https://t.co/DP09JaAyRa"
"924",2,"#amazing #batman #bodypaint #wow #design #makeup #facepaint #art #nj #ny #nyc #lovepeaceandpaint #lpp #forhire... https://t.co/UN6AODsSAe"
"925",0,"my #batman and #batgirl haha https://t.co/FHvJDRW96Y"
"926",0,"RT @UPROXX: The new #DoctorWho Christmas special poster really wants its superhero to be #Batman https://t.co/QoMRiSCazd https://t.co/jewAh…"
"927",0,"RT @alex23ti: Alex Tittensor has invited you to join BATMOBILE on DRIVETRIBE. 
https://t.co/8E8Zz1eWpi #Batman #batmobile"
"928",1,"@GraceRandolph also in #batman the animated series was made into a movie, it would look like #FantasticBeasts production design, setting etc"
"929",1,"https://t.co/MelDgmPTMY
.
.
.
.
.
.
.
.
.
.
by  #marvel #dccomics #comics #batman #dc #superman #superhero #ironman… https://t.co/4ABSBWQfib"
"930",0,"RT @UPROXX: The new #DoctorWho Christmas special poster really wants its superhero to be #Batman https://t.co/QoMRiSCazd https://t.co/jewAh…"
"931",0,"The new #DoctorWho Christmas special poster really wants its superhero to be #Batman https://t.co/QoMRiSCazd https://t.co/jewAhfdKDL"
"932",1,"RT @Eckospider: The Stag preview on the #Batman annual made me really excited for the future
@thesteveorlando @rileyrossmo1 @ivanplascencia…"
"933",1,"RT @Jawiin: The #Batman Annual 1 out today has a story by @TomKingTK that will bring a tear to your eye. One of the best bat stories ever.…"
"934",0,"RT @Laci_Kay_Somers: I'm not saying I'm #BatMan, I'm just saying you've never seen me and Batman in the same room...<ed><U+00A0><U+00BD><ed><U+00B9><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008F><ed><U+00A0><U+00BD><ed><U+00B8><U+009C> @Boogie_1969 @Babes…"
"935",1,"RT @ItsMe_JessicaT: Tsk tsk .... naughty #Batman <ed><U+00A0><U+00BD><ed><U+00B8><U+008F> Always did love to show off his woman <ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BD><ed><U+00B2><U+009C> #WonderWomanWednesday #Surprise @Jbon20 @Warwol…"
"936",-1,"#Batman #Insanity https://t.co/ZwOfjjsRCo"
"937",0,"#batman #sharpie https://t.co/rr7s3mF95W"
"938",0,"Une nouvelle Variant Play Arts Kai de #Batman est en précommande chez Square Enix 
https://t.co/rkHsThHybq"
"939",0,"@LucanoUSA https://t.co/adZWYP5ocg #Batman #Robin #TheRiddler #Twoface #TheJoker #DCWeek"
"940",0,"Quando você vê a inspiração, você pensa 'mas é claro"". #coringa #batman #curiosidades https://t.co/bDTYb60npS"
"941",-1,"#batman fuck india anal porn https://t.co/vyEGsJrRA3"
"942",1,"#Kid #Toys Barbie Collector #Batman v Superman: Dawn of Justice #Batman Doll https://t.co/dPfylAzbmk #Gift https://t.co/UCEzDL8Okl"
"943",0,"RT @CarsNHeavyMetal: ~ Batman &amp; Rock Together at Last! ~
~ Batmobile Guitar ~
#batman #guitar #batmobile https://t.co/v7y1be3VDO"
"944",0,"Geek out! @ErinRhewBooks
and I went to @CrystalCoastCon. 
Meet a #Jedi, #Jafar, #BatMan, #SuperMan, &amp; @AlienActor
https://t.co/yEtcVQHZPA"
"945",0,"RT @parragonbooks: Win #Frozen #Moana #PawPatrol #BobTheBuilder #Thor #Ironman #Batman #ChildrensBooks in #12DaysofBookmas #giveaway! https…"
"946",0,"RT @TonyDanielx2: #Batman from mine and @grantmorrison run circa 2010.  Inked myself here #dccomics https://t.co/YVWbrVGX8J"
"947",2,"Thank you @johntemerian @loulavie for trusting us with #bruceWayne aka #batman #… – LG Motorsports – Reliable Enclosed Exotic Auto Transpor…"
"948",0,"The Cat #catwoman #batman #dccomics #selinakyle #gotham #art #meow #batmanreturns #michellepfeiffer https://t.co/S0bYbknfL6"
"949",0,"RT @VigilanteDc: En un estado de Florida cerca de 1300 personas votaron para que #Batman fuera Presidente... ¿Cuanta gente debe haber hecho…"
"950",0,"The New ‘Doctor Who’ Christmas Special Poster Really Wants Its Superhero To Be #Batman… https://t.co/VHdccGEtgj"
"951",-1,"Why So Serious?  #thejoker #joker #batman #dccomics #harleyquinn #heathledger #whysoserious #thedarkknight #comics… https://t.co/hcsZeZkkPQ"
"952",1,"RT @angiesangelhelp: Shop @fundotcom_ For The Best Nerdy Gifts This Holiday Season https://t.co/GdiUEGKtUV #ad #HGG #Holidays #BATMAN #marv…"
"953",0,"RT @ibenk_mf: @AboutTNG #savePersikota #batman"
"954",0,"RT @jdubuzz: #Concours sur notre page Facebook !
Gagnez ces goodies #StarWars et #Batman :
https://t.co/FoS3b366F6 https://t.co/MSMb51oPOA"
"955",-1,"Dark Barnes!! Gotham - Season 3, Episode 9 https://t.co/Y3t9plgIsv #Gotham #GothamS3 #Batman #DC #CW #Penguin #Riddler #superheroes"
"956",1,"Batman Returns To Townville To Empower Kids &amp; Teens - https://t.co/p0zqiV42V5 - https://t.co/vExeHYp2TX - #Batman https://t.co/pmWXMUfH9D"
"957",1,"Thanks for following me, @TheMikeBal! Awesome photo. #Batman https://t.co/VVeyu7Jp1Z"
"958",1,"RT @Jawiin: The #Batman Annual 1 out today has a story by @TomKingTK that will bring a tear to your eye. One of the best bat stories ever.…"
"959",1,"RT @Jawiin: The #Batman Annual 1 out today has a story by @TomKingTK that will bring a tear to your eye. One of the best bat stories ever.…"
"960",0,"RT @ismaelbatman: #Batcave #Batman #DC #DCComics #DCCollectibles #Collection #Collectibles #Collectible #DCDirect… https://t.co/fOOKgXzzlu"
"961",0,"#Batman #design by #nelli #styles #the #barber #life #hair #cut https://t.co/CcFYRfJCjU"
"962",-2,"Check out BATMAN AND THE JOKER FIGURE SET (MATTEL) (NEW IN BOX) #Mattel #BATMAN #JOKER #MOVIE #TOY https://t.co/okhqjGd2ct via @eBay"
"963",0,"#Batcave #Batman #DC #DCComics #DCCollectibles #Collection #Collectibles #Collectible #DCDirect… https://t.co/fOOKgXzzlu"
"964",2,"RT @tarastrong: A very happy birthday to the untouchable @RealKevinConroy an incredible talent…&amp; such a mensch. <U+2764><U+FE0F> u #Batman https://t.co/I…"
"965",0,"RT @BarenghiM: #batman #drawing took me 6 hours 28 minutes speed drawing video: https://t.co/loyxzt6r4p https://t.co/DP09JaAyRa"
"966",0,"#batman #drawing took me 6 hours 28 minutes speed drawing video: https://t.co/loyxzt6r4p https://t.co/DP09JaAyRa"
"967",2,"https://t.co/p8JPufFXW9 #Black Canary #Batman Pin-Up Sexy #Original #Art (Not A Print) Female Sexy Akt #Buynow $269 https://t.co/UzeRYhFXEv"
"968",0,"#batman live sex girl tracy ryan naked https://t.co/0Uh3UHNiIa"
"969",1,"RT @CosplayInfin: :-) #Cosplay #Batman #HarleyQuinn by the gorgeous @shermie_cos - Photo by Victor Hugo #Comics #DCComics https://t.co/hFDz…"
"970",0,"#dccomics #dcrebirth #comics #comicbooks #ilovecomics #comicsopinions #raphaelalbuquerque #variantcover #batman… https://t.co/IEkHMgcbDS"
"971",0,"New review! Check out the new #Batman Begins 7"" figure from @NECA_TOYS! https://t.co/qQK8flC5kN"
"972",0,"@AboutTNG #savePersikota #batman"
"973",1,"5 Amazing Things #Batman Helps Us To Predict Now -- Plus What's On The Horizon https://t.co/wesq6vSoPX @Forbes… https://t.co/QXCkP8kcRC"
"974",0,"RT @reactionfigure: ""Where's Batfleck?""
""Saving Superman's mum, go figure.""
Annual #Batman Meeting by Yogi https://t.co/zx1EwQQYJN https://…"
"975",1,"RT @thebrickhouse: #Holy #Holidays #Batman! Everything #onsale AND #freeshipping? #Greatgifts for #mom and #vintage #homedecor too! 
https:…"
"976",1,"I for one am glad that Batman has a dog again. #batman #dogs https://t.co/Z8Ps5WhAQH"
"977",1,"RT @thebrickhouse: #Holy #Holidays #Batman! Everything #onsale AND #freeshipping? #Greatgifts for #mom and #vintage #homedecor too! 
https:…"
"978",2,"RT @Josh_Nightwing: Best Voice Actor...EVER!!! Happy Birthday Mr. Conroy!!!
#Batman @RealKevinConroy"
"979",0,"A máscara de Batman vs Superman, aquele filme horrível (na humilde opinião do Pedro).

#batman… https://t.co/rDINNebJk3"
"980",0,"All About #Batman’s Fiercest Enemies https://t.co/j1H84P2ojB via @jorgesetteELT #comicbooks #graphicnovels #penguin"
"981",0,"The latest #Fandom250 nominees have been released, and feature #Batman, #Westworld and more! https://t.co/ac05AumhmO https://t.co/WyKzAVW1VF"
"982",0,"The latest #Fandom250 nominees have been released, and feature #Batman, #Westworld and more! https://t.co/0aqKIgttDi https://t.co/VdfpexNhbF"
"983",1,"RT @Ulkhror: Very nice #Batgirl lineart by Davide Tinto @Tinto83Tinto (2016)
#Batman @DCComics #2dart
https://t.co/WJLqbH1Xy6 https://t.co/…"
"984",-2,"A Bad day to be #batman .. #swampthing #dccomics #actionfigure #sdcc #monstrodopantano #monster… https://t.co/gnSyrPcCGa"
"985",0,"RT @Laci_Kay_Somers: I'm not saying I'm #BatMan, I'm just saying you've never seen me and Batman in the same room...<ed><U+00A0><U+00BD><ed><U+00B9><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008F><ed><U+00A0><U+00BD><ed><U+00B8><U+009C> @Boogie_1969 @Babes…"
"986",0,"RT @Laci_Kay_Somers: I'm not saying I'm #BatMan, I'm just saying you've never seen me and Batman in the same room...<ed><U+00A0><U+00BD><ed><U+00B9><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008F><ed><U+00A0><U+00BD><ed><U+00B8><U+009C> @Boogie_1969 @Babes…"
"987",0,"#andywarhol #batman #movie #FactoftheDay https://t.co/VuzARhfsnk"
"988",-2,"If you were an orphan, you'd be mad too. Billionaire orphan? Maybe less so. #batman #sharp… https://t.co/CIg2k1jIDv https://t.co/gPstrKIRr0"
"989",1,"RT @angiesangelhelp: Shop @fundotcom_ For The Best Nerdy Gifts This Holiday Season https://t.co/GdiUEGKtUV #ad #HGG #Holidays #BATMAN #marv…"
"990",0,"#harleyquinn #batman https://t.co/wZ9nv3ZcBs"
"991",-1,"Actualización <ed><U+00A0><U+00BE><ed><U+00B4><U+0097>
 #fanfic #batman #joker #harleyquinn #harley #Wattys2016 #wattpadespañol #historias #libro #Wattpad… https://t.co/ipaqNM2ImE"
"992",2,"#Batman and analytics can do some pretty cool things for #creditunions https://t.co/dKm2HotkJs via @OnApproach"
"993",1,"RT @angiesangelhelp: Shop @fundotcom_ For The Best Nerdy Gifts This Holiday Season https://t.co/GdiUEGKtUV #ad #HGG #Holidays #BATMAN #marv…"
"994",1,"RT @angiesangelhelp: Shop @fundotcom_ For The Best Nerdy Gifts This Holiday Season https://t.co/GdiUEGKtUV #ad #HGG #Holidays #BATMAN #marv…"
"995",0,"RT @Foam60: RT jdubuzz: #Concours sur notre page Facebook !
Gagnez ces goodies #StarWars et #Batman :
https://t.co/fM6afHihdG https://t.co/…"
"996",1,"#batman #akang #love #bobo #ngantuk #selamat malam <ed><U+00A0><U+00BD><ed><U+00B8><U+00AA><ed><U+00A0><U+00BD><ed><U+00B8><U+00AA><ed><U+00A0><U+00BD><ed><U+00B8><U+00AA><ed><U+00A0><U+00BD><ed><U+00B8><U+00AA> https://t.co/sgI5ftxZCh"
"997",1,"#batman fucks batgirl hardcore mature moms https://t.co/FwWCSMUXRJ"
"998",-1,"Actualización <ed><U+00A0><U+00BE><ed><U+00B4><U+0097>
#photograpy #photographer #photo #fanfic #batman #thedarkknight #joker #thejoker… https://t.co/Q7VLG7QSu3"
"999",1,"Batman is, well, Batman.
#BJMoriginal #BostonMemer #Batman #dccomics #Memes #HappyMemes https://t.co/CJ50sv5D9x"
"1000",0,"RT @eccediciones: Alex Ross recibió el Premio #Eisner 1999 al mejor pintor gracias a #Batman: Guerra contra el crimen https://t.co/82ruq97V…"
